,Unnamed: 0,track_name,track_artist,lyrics

support pornography --

BUCK

I'm not a pornographer, I'm an actor.

BANK WORKER

I'm sorry.

BUCK

No, no, no, please. This is . . . this is

a new business for me, a real thing

that I want to do and a real thing that

I can do, please, I mean -- this is not a joke --

BANK WORKER

I'm sorry.

BUCK

Please, now, please, just wait one minute

here -- because there's gotta be some way --

BANK WORKER

. . . I'm sorry . . .

BUCK

Well this is not fair --

BANK WORKER

This financial institution can't endorse

pornography, you've got to understand --

BUCK

I'm an actor.

BANK WORKER

Please. Now I'm sorry.

DISSOLVE TO:

136 INT. HORNER PRODUCTIONS - VAN NUYS - DAY

CAMERA (STEADICAM) follows Jack around his new OFFICES. Posters of his
films with Johnny Doe, Amber, Rollergirl, Buck and some others we've never
seen cover the walls.

A WAREHOUSE area is shipping out boxes of VHS VIDEOCASSETTES. CAMERA
breezes past an EDITING ROOM where Kurt Longjohn and Rocky are sitting in
front of two 3/4 machines, cutting a new Jack Horner film with Johnny Doe
doing some Karate-moves reminiscent of Dirk Diggler.

Jack continues walking into the RECEPTION AREA where TWO UNIFORMED POLICE
OFFICERS are standing.

OFFICER

Jack Horner?

JACK

Yeah, what is it?

OFFICER

There was an accident yesterday --

CUT TO:

137 INT. DIRK'S HOUSE - ANOTHER DAY

Dirk is in his bedroom. CAMERA ZOOMS/DOLLIES in SUPER QUICK on him doing a
line of coke. Reed comes into the room, quick;

REED

Oh, fuck, Dirk.

DIRK

What?

REED

You know that kid Johnny Doe?

DIRK

No.

REED

Y'know, the kid from --

DIRK

What about him?

REED

He died. He got in a car accident.

Couple nights ago . . . and he died.

He like, went through the windshield

or something. Fuckin' shit. Dead.

DIRK

For real?

REED

Yeah. He's dead. Can you believe that?

DIRK

That's gotta hurt, goin' through a windshield.

It's tough luck.

Dirk does another line of coke. The PHONE RINGS and Dirk answers.
DOLLY/ZOOM IN QUICK.

DIRK

Hello? Becky? Becky -- what? What?

SPLIT-SCREEN;

138 INT. BECKY'S HOUSE/BAKERSFIELD - DAY - THAT MOMENT

Becky is locked in her bedroom on the phone with Dirk. OC outside the
bedroom, we can hear Jerome YELLING and SCREAMING.

BECKY

I think Jerome is gonna kill me, Dirk.

Please. Please come and help me.

DIRK

Well . . . where are you, I don't know

where you are --

BECKY

I need you to save me, Dirk --

if he catches me on the phone, I'm dead.

DIRK

Tell me where you are.

BECKY

. . . okay . . . okay . . . OH SHIT. He's

coming in -- okay -- okay -- meet

me at Denny's in Bakersfield --

on Colfax Blvd. Please hurry.

DIRK

Okay. I'm comin' right now, right now.

I'm comin' right now to kick some ass, Becky.

SPLIT SCREEN/CAMERA stays with Becky are she hangs up the phone. The DOOR
to the BEDROOM IS SMASHED OPEN by Jerome -- he GRABS her by the hair of her
head and throws her across the room and into the KITCHEN.

BECKY

Please don't do anything to me, Jerome.

Please. Please. I ask.

JEROME

Think you're Miss Fuckin' Movie Star with

a dick in your mouth? Huh? You're gonna

tell me -- tell it to me or I'm gonna break

your fuckin' jaw.

BECKY

I don't know what you want me --

JEROME

-- I want you to tell me that you liked

getting fucked by those men in those movies.

I want you to tell me that you loved getting

shit in your face -- YOU FUCKIN' SAY IT, CUNT.

BECKY

. . . I liked it . . .

JEROME

Do you like big dicks?

BECKY

I don't know what you want me to --

JEROME

SAY IT.

BECKY

Yes.

Jerome LEANS DOWN AND PUNCHES BECKY IN THE FACE. HOLD. He catches his
breath and walks out of the kitchen.

Becky, crouched in a corner, bleeding from her nose and mouth, reaches for
a large FRYING PAN on the floor --

CUT TO:

139 INT. DIRK'S HOUSE - DAY - THAT MOMENT

Dirk grabs his keys and his jacket and heads for the door . . .

REED

Where you goin'?

DIRK

Gotta go kick some ass, man.

He stops a moment and heads back into his bedroom . . . grabs his coke in a
newspaper fold and makes a dash for the door --

CUT TO:

140 EXT. DIRK'S HOUSE - DAY - THAT MOMENT

Dirk exits and gets in his car QUICK. DOLLY/ZOOM IN FAST.

CUT TO:

141 INT. BECKY'S HOUSE - DAY - CONTINUED

CAMERA DOLLIES in front of Jerome as he walks out of the kitchen. In the
b.g., Becky appears with the frying pan in her hand . . .

She SMASHES THE FRYING PAN ACROSS THE BACK OF JEROME'S SKULL. He falls . .
she STANDS OVER HIM, STRIKING HIM AGAIN AND AGAIN.

BECKY

DON'T -- YOU -- EVER -- TOUCH -- ME.

She runs out the door --

CUT TO:

142 EXT. BAKERSFIELD HOUSE - EVENING - THAT MOMENT

Becky runs from the house and off down the street. HOLD.

CUT TO:

143 INT. DIRK'S CORVETTE - MOVING - MOMENTS LATER

Dirk is driving quickly through Laurel Canyon and trying to do a few
things; 1) He's trying to light a cigarette with matches, 2) He's trying to
find a cassette tape to play and 3) He's trying to brush his hair in the
rearview mirror . . . .

CU. DIRK

The cigarette falls from his mouth and he leans down, OUT OF FRAME to pick
it up . . . . the car starts drifting towards a TELEPHONE POLE that is
fifteen yards ahead . . . Dirk gets the cigarette, comes up INTO FRAME,
looks ahead and blinks;

Dirk's Corvette SLAMS INTO THE TELEPHONE POLE.

CAMERA DOLLIES IN ON DIRK, BEHIND THE WHEEL. He shakes his head, looks
around in a daze. A PEDESTRIAN runs over;

PEDESTRIAN

You alright, pal?

DIRK

My fuckin' car, my car . . . my Corvette.

PEDESTRIAN

Holy shit, you slammed right into this --

Dirk puts the car in reverse and backs away.

PEDESTRIAN

I don't think you should dirve this car.

DIRK

Fuck you.

Dirk drives off with the front of the Corvette SHREDDING along the
pavement.

CUT TO:

144 INT. BAKERSFIELD DENNY'S - NIGHT (LATER)

Becky is sitting at the counter. A few seats over from her is an older man,
MR. BROWN (late 60s). He wears an old gray suit,

MR. BROWN

Are you alright, ma'am?

BECKY

What?

MR. BROWN

Are you going to be alright?

You seem . . . you've been sitting there.

A while now. And I want to know if

you're going to be alright.

HOLD. Becky looks down.

MR. BROWN

Do you want to order something? A bowl of soup?

BECKY

My friend was supposed to come

here and get me, but he hasn't come.

MR. BROWN

Yes. Well, why don't you let me buy you

some soup while you wait for your friend?

BECKY

No. No. I'm not hungry.

MR. BROWN

Please. Please. I want to help you.

This is not . . . this is something . . . you see,

an act of kindness, I'm trying to do

something good . . . to help you . . . for no

other reason . . . other than . . . just to help.

Mr. Brown reaches into his pocket, takes out a quarter and places it on the
counter in front of Becky.

MR. BROWN

Why don't you try calling you friend?

BEAT. Becky looks at the quarter. CAMERA HOLDS ON QUARTER.

MR. BROWN (OC)

Use the quarter, young lady.

CUT TO:

145 INT. DIRK'S GARAGE - NIGHT

Dirk rants and raves, verging on tears, circling the car. Scotty, Reed and
Todd are now home and looking at the damage;

REED

How fast were you going?

DIRK

Fuck, I dunno. Ninety.

SCOTTY J.

Ninety miles an hour?

DIRK

Shit, yeah. I'm lucky I'm not dead.

TODD

This is a lot of damage.

REED

At least it's driveable.

DIRK

It's nove driveable, look at it.

OC we hear the PHONE RINGING. Scotty moves to get it.

DIRK

Just let it ring, we gotta deal with this --

REED

At least it still works, Dirk.

DIRK

You can't just drive a Corvette down

the street looking like that, Reed.

C'mon, man. Be reasonable.

REED

How you gonna pay for it?

DIRK

-- I'll find a way to pay for it.

This is top priority, Reed:

My car has got to get fixed.

TODD

It could be like two/three thousand

dollars worth of damage, Dirk.

DIRK

So?

TODD

I dunno.

DIRK

We gotta get those fuckin' demo tapes, too.

I mean it . . . let's go kick that guy's ass

or something . . . if we could get those demo

tapes, then we get the record deal, then

the Vette gets fixed. You cannot drive

a Corvette down the street looking like this,

you just can't.

CUT TO:

146 INT. DENNY'S - NIGHT - MOMENTS LATER

Becky is sitting in a booth across from the Mr. Brown. She's crying.

BECKY

I don't know where to go. I don't

have anywhere to go, I can't get anywhere.

MR. BROWN

It's alright. It's alright, young lady.

BECKY

I'm so sorry to make you hear this.

MR. BROWN

I want to help you.

BECKY

No, I can't.

MR. BROWN

You need help. You need someplace to

sleep and to wash. I want to help you.

BECKY

You're a nice man.

BEAT.

End Sequence ""D"" CUT TO BLACK:

147 OMITTED

148 OMITTED

149 OMITTED

150 OMITTED

TITLE CARD: ""Six Months Later""

CUT TO:

151 OMITTED

152 OMITTED

153 OMITTED

154 OMITTED

155 INT. HEARING ROOM - COURT BUILDING - DAY

Amber is sitting in a room with a long desk, a few chairs and fluorescent
lights. A middle aged female JUDGE enters and greets her;

JUDGE

Hello. You must be Maggie?

AMBER

Yes.

JUDGE

I'm Kathleen O'Malley. The judge.

AMBER

Yes.

JUDGE

You have a lawyer with you?

AMBER

No. I don't. I do not.

They sit in silence. The Judge looks over a couple of files. Moments later,
Amber's ex-husband, THOMAS (late 30s) steps in with his LAWYER. They all
take seats.

LAWYER

Hello, Judge.

Introductions happen, etc. BEAT. The Judge looks over some files;

JUDGE

You've been divorced for six years.

AMBER

Yes. Since 1977.

JUDGE

(to lawyer)

And the agreement on the money settlement

was taken care of?

LAWYER

Yes.

JUDGE

So. What we're talking about then

is coming to an agreement on custody of Andrew?

AMBER

Yes.

JUDGE

What was decided during the divorce?

LAWYER

Initially, Andrew went with his father,

and visitation was given to his mother on --

(looks at a paper)

from Saturday Noon to Sunday at seven.

With his mother entitled to bring Andrew

to her home or any reasonable place.

JUDGE

(to Amber)

Was that the understanding?

AMBER

Yes.

JUDGE

And why wasn't that visiting privilege honored?

THOMAS

Well, it was for a time --

AMBER

I only saw him twice.

THOMAS

It said, ""reasonable place,"" and I didn't

think a house of drugs and prostitution

and pornography was that.

JUDGE

I'm sorry, what is it that you --

THOMAS

My ex-wife is involved in the pornography

business -- I didn't think that environment

was a safe place for my son.

AMBER

This is not right. My son was never

exposed to pornographic material or

drugs or any of these things, my husband

just assumed --

THOMAS

I saw it with my own eye.

PAUSE. Amber has no response. The Judge looks down at the file.

JUDGE

Did you register this as a complaint?

LAWYER

My client didn't officially register,

but I think the circumstance called

for something immediate -- for the

safety of the child.

JUDGE

How old is the boy now?

THOMAS

He's twelve.

AMBER

He'll be thirteen next month.

JUDGE

Where do you live now?

THOMAS

We live in Long Beach. I have a job

there and my new wife is home with him.

(pause)

You see, the problem is, Judge, is that

my ex-wife is a sick . . . she is a very sick

person and she needs help. She deals in

drugs and sex for a living --

AMBER

I don't do drugs.

LAWYER

Your honor, she has been in and out

of trouble with the law on quite a few

occasions regarding this sort of thing.

AMBER

No. No. Not anymore

CAMERA HOLDS ON AMBER. She watches the Judge. OC there's the sound of
papers shuffling.

JUDGE (OC)

Have you ever been arrested?

AMBER

Yes.

JUDGE (OC)

When was the last time you were

arrested . . . what was the charge . . . ?

CAMERA DOLLIES IN CLOSE ON AMBER.

CUT TO:

156 EXT. ALLEY - BEHIND THE COURT BUILDING - DAY - LATER

Amber leans against a wall, crying her eyes out. HOLD.

CUT TO:

TITLE CARD, OVER BLACK: ""Sunday, December 11, 1983""

157 INT. LIMOUSINE - NIGHT - MOVING

CAMERA'S POV is a CAMCORDER operated by KURT LONGJOHN. JACK, dressed in a
tuxedo, sits in the back of the limo with ROLLERGIRL, who's wearing a
full-length fur coat, lingerie underneath.

JACK (into CAMERA)

Okay, okay, okay. Welcome to the experiment.

This is Jack Horner, coming to you from the

inside of a limousine that at this moment

is heading West down Ventura Blvd. I have

with me -- a little princess in the world

of adult film -- the lovely Miss Rollergirl.

ROLLERGIRL

Hello, hello, howdy.

JACK

Are you ready to do what we're gonna do?

ROLLERGIRL

Ready, ready. Ready like Freddy.

JACK

We are On The Lookout. That's what

we'll call this -- On The Lookout.

We're just gonna drive on down Ventura,

heading west, like I said -- and see

what we find. Maybe we find some new,

young stud who wants to take a shot

and get hot and heavy with Rollergirl

back here in the limo -- and we'll capture

it on video. This is a first, ladies and

gentleman. A first in porn history.

Who knows what could happen . . . ?

Maybe we come across some guy, maybe some girl?

See if they'd like to get soft and sticky?

CUT TO:

158 EXT. EL PUEBLO MOTEL - NIGHT

Establishing shot of a crap motel in Studio City. Dirk's DAMAGED CORVETTE
is parked out front with a U-HALL connected.

CUT TO:

159 INT. EL PUEBLO MOTEL - THAT MOMENT

Dirk, Reed, Todd and Scotty J. have moved into a small motel with two beds
and a fold-out couch. Scotty is sitting on one bed watching television
dressed in his UNION 76 GAS STATION UNIFORM.

Dirk is getting dressed, Reed is trying to get his attention;

DIRK

Where the fuck is Todd?

REED

C'mon, Dirk, seriously --

DIRK

What? I dunno, okay? Okay. I don't know.

REED

We have to sell your car.

DIRK

I will not do it, Reed.

REED

What else is there to do, Dirk?

Huh? We have nothing left.

DIRK

I worked way too fucking hard for

that car . . . what am I supposed to do . . . ?

REED

It solves all our problems.

DIRK

I will not sell my Corvette: Simple as that.

Where the fuck is Todd? Where are my jeans?

SCOTTY J.

What are you looking for?

DIRK

My jeans --

SCOTTY J.

The cool ones with the thing?

DIRK

All my jeans are cool, Scotty.

SCOTTY

Sorry.

Todd enters and holds up an ENVELOPE.

TODD

Got it.

DIRK

Where the fuck have you been?

TODD

Getting some shit . . .

Dirk notices that Todd is wearing the JEANS he was looking for.

DIRK

What the fuck is that?

TODD

What?

DIRK

Those are my jeans, Todd. I've

been looking for those.

TODD

You said I could borrow them.

DIRK

I never said that.

TODD

I thought you did.

SCOTTY J.

Can I come with you, Dirk?

DIRK

Give me my fuckin' jeans back, Todd. Seriously.

TODD

Sorry.

Todd gets out of the jeans and gives them over to Dirk, who puts them on as
Reed and Scotty look on;

REED

Dirk, please -- we gotta deal with

this money situation.

DIRK

Yeah, yeah, yeah.

SCOTTY J.

Where are you goin', Dirk?

DIRK

Goin' out.

SCOTTY J.

Can I go with you?

Dirk is out the door.

CUT TO:

160 INT. LIMO - PARKED - NIGHT - CONTINUED

The limo is pulled over and Jack is speaking through the window to some
YOUNG COLLEGE STUDENT, wearing a backpack. (This kid is one of the boys who
was making sexual gestures to Rollergirl earlier in the movie).

JACK

What do you say?

COLLEGE KID

I dunno -- you mean it.

JACK

Anything you wanna do -- you do it.

Do you see this young lady here?

COLLEGE KID

Yeah.

JACK

You like what you see?

COLLEGE KID

Sure.

JACK

Then get in here and do what you want.

The College Kid gets in the car, sits next to Rollergirl, who nods hello.
She may or may not recognize him. Jack gets in the seat opposite (behind
the CAMERA).

JACK

You a student?

COLLEGE KID

Um . . . um . . . yeah.

JACK

Oh, great. Where do you go to school?

COLLEGE KID

Um . . . uh . . . do I have to say?

JACK

No, no. Anyway. How'd you like to go round

with Rollergirl? Have you seen her film work?

COLLEGE KID

. . . yeah . . . yeah I have.

(to Rollergirl)

We watch your films in my frat house.

I go to CSUN. The fuckin' guys are never

gonna believe this --

JACK

Alright . . . fantastic cool . . .

COLLEGE KID

I think we met once before, actually.

ROLLERGIRL

Really?

BEAT.

COLLEGE KID

I know you . . . we went to school together.

We went to high school together.

. . . you're Brandy, right? Brandy's your name.

Rollergirl looks caught. Jack looks surprised to hear this . . .

CUT TO:

161 EXT. STUDIO CITY/ALLEYWAY - NIGHT (LATER)

Dirk is standing in an alleyway. HEADLIGHTS FLOAT ACROSS A WALL, CATCHING A
GLIMPSE OF DIRK. A small Toyota drives up and stops next to Dirk. A FIGURE
inside the car speaks;

FIGURE

Hello.

DIRK

Hey.

FIGURE

Are you waiting for someone?

DIRK

. . . yeah. I'm waiting for someone.

I'm not sure if they're gonna show up though.

FIGURE

You wanna wait in the car?

BEAT. Dirk gets into the Toyota. It drives about fifty yards down the alley
and makes a turn into --

CUT TO:

162 EXT. EMPTY PARKING LOT - NIGHT - THAT MOMENT

The Toyota with Dirk pulls around and parks.

CUT TO:

163 INT. TOYOTA - PARKED - NIGHT - THAT MOMENT

CAMERA holds a profile 2-shot on Dirk in the f.g. and the driver in the
b.g. The driver is a young SURFER kid in his late 20s.

SURFER

I'm Joe.

DIRK

Dirk.

(beat)

Do you know who I am?

SURFER

. . . No . . .

DIRK

My name is Dirk Diggler.

SURFER

No . . . I mean . . . you're a guy . . . I'm

helping you out . . . .

DIRK

Yeah.

SURFER

So . . . what do you want to do?

DIRK

I'm . . . it's what you want.

SURFER

. . . I wanna watch you. I mean, I'm not gay.

I just wanna. Maybe you can jerk off

a little and I can watch. Maybe I'll join

in, but for now I just wanna watch.

Dirk nods his head a little. HOLD.

DIRK

Twenty bucks.

SURFER

Ten is all I have . . .

CUT TO:

164 INT. LIMO - MOVING - MOMENTS LATER

The limo is moving now. Jack is sitting behind the CAMERA. The LIGHT held
above the Camcorder SHINES brightly on them.

Rollergirl and the College Kid struggle in the seat. He has some trouble
removing his pants and she tries to help a little, but it's pretty obvious
she's not enjoying this. Jack tries to coach them from the sidelines;

JACK

Alright, there, pal; make it look

good, make it sexy -- don't just ram

your way up and in there --

The College Kid doesn't respond.

JACK

Hey, hey, hey . . . take it slow and

make it kinky, kid. C'mon.

Think of Miss Lovely Rollergirl

as a beautiful instrument that you

need to play . . . c'mon now . . . slow down . . .

Pretend you're just a wonderful stud,

pretend you're a wonderful stud that's

just ready to melt her pussy . . . hey, kid . . . ?

Are you listening to me? Hey -- hey --

COLLEGE KID

Just let me do my thing, man.

JACK

Cut. Stop. Cut.

The College Kid looks a little pissed, Rollergirl pushes him off;

ROLLERGIRL

This is stupid, Jack.

JACK

I know . . . this isn't working out.

COLLEGE KID

That's it?

JACK (OC)

Yeah, that's all. Sorry for the inconvenience.

The College Kid pulls his pants on.

COLLEGE KID

You got me hard -- you could at least

jack me off or something, lady.

ROLLERGIRL

What the fuck did you say?

COLLEGE KID

It's not so cool to leave me

with a hard on.

ROLLERGIRL

Fuck you.

COLLEGE KID

Nice life you've got here. Should

be proud of what you've become . . .

The College Kid laughs a little, heads out of the car, turns back to Jack
and says:

COLLEGE KID

Your fuckin' films suck now anyway.

ANGLE, CU. JACK

CAMERA DOLLIES IN A LITTLE IN SLOW MOTION. He freaks out.

Jack CHARGES out of the limo TACKLING the College Kid to the Ground. He
starts to BEAT the shit out of him . . .

CUT TO:

165 INT. TOYOTA - PARKED - THAT MOMENT

Dirk zips his pants open. The Surfer kid's eyes watch closely. Dirk pulls
out his cock and the Surfer kid looks surprised, speaks sotto;

SURFER

. . . holy shit . . . that's nice . . . that's . . . big . . .

Dirk nods, looks down.

SURFER

Why don't you jerk it a little,

get it hard? I wanna see it get hard.

Dirk's hand touches his cock and he starts to masturbate a little. The
Surfer kid watches. CAMERA BEGINS A PAINFULLY SLOW ZOOM INTO PROFILE XCU.
ON DIRK.

SURFER

. . . maybe . . . do it harder . . .

Dirk does it harder and faster.

SURFER

Get your hand wet.

DIRK

. . . be quiet . . .

Dirk tries to do it faster and harder.

SURFER

. . . c'mon . . . c'mon . . . c'mon . . .

Dirk tries harder and faster but only gets more frustrated. He verges on
tears, looks to the Surfer Kid.

DIRK

I can't . . . I can't get it hard . . . I can't.

I'm sorry --

SUDDENLY:

A PICK-UP TRUCK carrying THREE PUNK KIDS SLAMS ON ITS BRAKES IN FRONT OF
DIRK IN THE TOYOTA. Dirk looks up in shock, turns his head to the Surfer
Kid who says;

SURFER

You shouldn't do this sort of thing, faggot.

Surfer PUNCHES Dirk in the face . . .

CUT TO:

166 EXT. VENTURA BLVD. - NIGHT - THAT MOMENT

Jack continues to BEAT the College Kid and yell at him;

JACK

YOU HAVE SOME FUCKING RESPECT.

YOU LITTLE PRICK. YOU HAVE SOME GODDAMN

RESPECT FOR THAT GIRL. SHE'S A STAR,

A WONDERFUL CHILD AND A STAR. You think

you're worthy to fuck her -- you're not

worthy to TOUCH her -- the way you fuck --

who taught you? WHO TAUGHT YOU HOW TO FUCK

THAT WAY? YOU'RE AN AMATEUR. AN AMATEUR.

He KICKS the College Kid again and again . . . CAMERA DOLLIES IN ON
ROLLERGIRL as she watches. She rolls over . . . stands a BEAT over the
College Kid . . . and then goes crazy . . . she SMASHES his face with her
ROLLERSKATES over and over and over;

ROLLERGIRL

YOU -- DON'T -- EVER -- DISRESPECT -- ME.

She breaks down CRYING and SCREAMING . . . Jack pulls her off . . .

CUT TO:

167 EXT. PARKING LOT - THAT MOMENT

The FOUR SURFER PUNKS drag Dirk from the car and proceed to beat the shit
out of him. Kicking and punching him, calling out;

SURFERS

Little Fuckin' Fag. Donkey-Dick.

You don't do this. You don't.

They continue to yell and scream and kick and punch Dirk and eventually
peel out of the parking lot. Dirk moans and cries and holds his stomach in
pain. He coughs up some blood and vomit . .

CAMERA PANS away from him, looking out of the alleyway, toward Ventura
Blvd. HOLD WIDE ANGLE ON THE STREET, EMPTY FRAME, THEN;

The WHITE LIMO carrying Jack and Rollergirl cruises PAST.

ANGLE, IN THE STREEET, MOMENT LATER.

The WHITE LIMO drives PAST CAMERA LFT. HOLD, THEN; BUCK'S CAR enters in
CAMERA RT. And we PICK UP AND PAN with it into --

CUT TO:

168 EXT. DONUT SHOP/VENTURA BLVD. - NIGHT

Buck's car pulls up and parks in front of the donut shop. CAMERA DOLLIES IN
CLOSE. Jessie is in the passenger seat, Buck leaves the engine running;

BUCK

What do you want, honey?

JESSIE

I want . . . um . . . apple fritter . . . Jelly . . .

And uh . . . chocolate with sprinkles . . . and

a bear claw, too . . .

Buck gets out of the car and we reveal that she is SIX MONTHS PREGNANT.
Buck looks down;

BUCK

How's my little kung-fu fighter?

JESSIE

He's kicking ass inside my stomach.

BUCK

That's a boy.

CUT TO:

169 INT. DONUT SHOP - NIGHT

Buck enters and looks at some donuts, helped by the DONUT BOY behind the
counter. A MIDDLE AGED MAN in a camouflage baseball hat sits in the corner
eating a donut and some coffee, reading 'Guns and Ammo.'

DONUT BOY

Can I help you?

BUCK

Yeah . . . I'm gonna get a dozen . . .

The Donut Boy gets a box and Buck starts to point out;

BUCK

Lemme get two bear claws . . . apple fritter . . .

Two chocolate . . . two sprinkles . . . gimme

some of those glazed . . . how many is that?

At that moment a PUERTO RICAN KID walks in, pulls a REVOLVER from his
pocket and points at the Donut Boy.

PUERTO RICAN KID

Empty the safe. Behind the soda machine.

BUCK

Jesus Christ.

The Puerto Rican Kid SWINGS HIS AIM at Buck.

PUERTO RICAN KID

Don't talk . . . shut the fuck up . . .

(aims back at Donut Boy)

Okay . . . empty the safe . . .

Donut Boy starts to empty the safe, putting the money in a paper sack . . .
Buck is frozen . . .

The MIDDLE AGED MAN in the corner reaches into his coat pocket and pulls
out an extremely BIG GUN . . .

The Middle Aged Man SHOOTS the Puerto Rican Kid in the BACK . . .

. . . the Puerto Rican Kid turns and returns FIRE, hitting the Middle Aged
Man with a bullet in the FACE . . .

. . . The Middle Aged Man gets another wild SHOT off before he expires and
that bullet hits the Donut Boy in the CHEST . . .

So: The Donut Boy is dead, The Puerto Rican Kid falls to the floor dead and
the Middle Aged Man is face down dead in his donut and coffee . . .

Blood is ALL OVER Buck . . . he stands for a long moment . . .

CU. THE BAG OF MONEY ON THE FLOOR

CU. BUCK.

He looks at it. SLOW ZOOM IN. BEAT.

Buck leans down, picks up the BAG FULL OF MONEY and walks out of the donut
shop.

FADE OUT.

TITLE CARD, OVER BLACK: ""One Last Thing""

170 INT. EL PUEBLO MOTEL ROOM - NIGHT

Reed, Todd and Dirk sit around a table. Dirk is bandaged. Scotty J. is
mingling around the background. CAMERA DOES A SLOW 360 AROUND THE TABLE.

TODD

Alright. I think this could be the thing.

Something to help us score a little extra cash.

I think if we decide to do this, we gotta

be one hundred percent.

REED

I agree.

TODD

This guy's name is Rahad Jackson.

He's got more money than God and twice

as much coke, crack and smack. He'll buy

just about anything anybody wants to sell him.

He just likes people hanging out at his house

and partying.

DIRK

How do you know him?

TODD

He used to come into Party Boys

once in a while. Mutrix introduced me --

DIRK

And how would we do it, exactly?

I mean, how would it all go down?

TODD

It's like this: I call him up,

tell him I got half a key of quality stuff.

REED

Do you have his phone number?

TODD

Yeah. So we call him up, give him the price.

DIRK

How much?

TODD

Half a key for like . . . five thousand bucks.

Split it three ways --

DIRK

That's enough to get my Vette fixed.

TODD

That's right. So we set up the deal,

dump half a kilo of baking soda in a

bag and walk over to his house -- BOOM.

Right there -- this could be a nifty bit

o' hustle-bustle.

REED

Do you have his address?

TODD

Fuckin', Reed, yeah I have his address, c'mon.

DIRK

What if he tests it out?

TODD

He won't.

DIRK

How do you know?

TODD

I know he won't. I'm positive. Believe me.

REED

It's a pretty good idea.

DIRK

I think we should go for it.

Scotty J. comes over to the table.

SCOTTY J.

You guys should be careful with this.

DIRK

Scotty?

SCOTTY J.

What?

DIRK

Just . . . y'know . . . mind yer own business.

SCOTTY J.

Sorry.

ECU - Baking soda poured in a plastic bag.

ECU - The plastic bag wrapped in a brown paper sack.

ECU - Dirk's car keys grabbed off the table.

CUT TO:

171 OMITTED

172 EXT. RAHAD JACKSON'S HOUSE - NIGHT

The Corvette pulls up in front of a tacky one-story house in the hills of
Studio City. The Corvette stops and CAMERA DOLLIES IN QUICK. Dirk, Reed,
Todd sit in the parked car. In sotto;

DIRK

Okay.

TODD

You guys ready for this?

REED

I am.

TODD

Dirk?

DIRK

Me? Yeah . . . yeah, I'm ready. I was born ready.

TODD

Alright.

Todd takes out a .45 AUTOMATIC PISTOL and loads a cartridge.

DIRK

What the fuck is that?

TODD

It's a big gun.

DIRK

I know, but why?

TODD

Just in case, just in case. Let's go.

They pile out of the damaged Corvette and walk up. CAMERA (STEADICAM)
follows them.

REED

I'm nervous.

TODD

It'll be okay.

REED

Let's get in and out, in and out.

TODD

Not too quick -- that looks suspicious.

Lemme do the talking --

They arrive and ring the doorbell.

CUT TO:

173 INT. RAHAD JACKSON'S HOUSE - NIGHT - THAT MOMENT

A really big fat black BODYGUARD comes to the door and opens up:

BODYGUARD

Hello. Come on in.

The bodyguard leads them down a hall and into a tacky and spacious, sunken
LIVING ROOM.

They're greeted by a man in a silk robe, slightly open to show some bikini
briefs and a thin sheen of sweat covering his body: RAHAD JACKSON (late
40s).

Off in a corner of the room, a YOUNG ASIAN KID is casually throwing some
FIRECRACKERS around.

Rahad is DANCING around by himself to NIGHT RANGER, ""SISTER CHRISTIAN."" He
spots the men;

RAHAD

Hello, friends. Which one is Todd?

TODD

That's me. We met before at the club --

RAHAD

Oh, yeah. Come on in here.

TODD

These are my friends Dirk and Reed.

RAHAD

Great to meet you. You guys want something

to drink -- or a pill -- or some coke --

or some dope?

DIRK/REED/TODD

